Unnamed: 0,tweet_text,text,text_processed,polarity,sentimen
515,"Sejak diberlakukannya penyesuaian harga BBM oleh Pemerintah, Polsek Sungai Pinang terus merutinkan monitoring dan peninjauan di SPBU-SPBU di wilayah hukumnya.  Melalui giat Patroli baik SPKT dan Bhabinkamtibmas, diharapkan aktivitas pengisian BBM di tiap-tiap SPBU berjalan https://t.co/yezRpnoxHm","since the implementation of the fuel price adjustment by the government, the Sungai Pinang Police continue to routinely monitor and review gas stations in their jurisdiction through active patrols, both SPKT and Bhabinkamtibmas, it is hoped that oil refueling activities at each gas station are running","since implementation fuel price adjustment government, Sungai Pinang Police continue routinely monitor review gas station jurisdiction active patrols, SPKT Bhabinkamtibmas, hoped oil refueling activity gas station running",-0.13333333333333333,negative
518,Pemerintah terus menyalurkan berbagai bansos kepada masyarakat untuk menjaga daya beli masyarakat. Salah satunya BLT BBM yang hampir selesai. #JokowiHebat  #SubsidiTepatSasaran  #SubsidiBerkeadilanUntukMasaDepan https://t.co/SsFm98ydM5,"the government continues to distribute various social assistance to the community to maintain people's purchasing power, one of which is direct fuel oil cash assistance which is almost complete","government continues distribute various social assistance community maintain people's purchasing power, one direct fuel oil cash assistance almost complete",0.058333333333333334,positive
520,"Pemerintah mengalihkan subsidi BBM untuk bantuan yang lebih tepat sasaran, ini adalah komitmen pemerintah agar penggunaan subsidi yang merupakan uang rakyat harus tepat sasaran. Subsidi harus lebih menguntungkan masyarakat yang kurang mampu https://t.co/RiDbp55pCF","the government diverted fuel subsidies for more targeted assistance, this is the government's commitment that the use of subsidies, which are people's money, must be on target, subsidies must benefit the less fortunate","government diverted fuel subsidy targeted assistance, government's commitment use subsidies, people's money, must target, subsidy must benefit le fortunate",0.4,positive
521,"Krisis tampaknya semakin mengancam tatanan perekonomian global, termasuk Indonesia.  Langkah pemerintah mengalihkan subsidi BBM untuk bansos sangat tepat sasaran, dengan demikian daya beli masyarakat terjaga dan perekonomian pun bisa tetap berjalan normal. https://t.co/cuO9VfzogQ","The crisis seems to be increasingly threatening the global economic order, including Indonesia. The government's move to divert fuel subsidies for social assistance is very well targeted, thereby maintaining people's purchasing power and the economy can continue to run normally.","The crisis seems increasingly threatening global economic order, including Indonesia. The government's move divert fuel subsidy social assistance well targeted, thereby maintaining people's purchasing power economy continue run normally.",0.09583333333333333,positive
522,Penerima BLT BBM Senang PT Pos Antar Bantuan ke Rumah  PT Pos Indonesia mendapat amanat dari Pemerintah untuk mendistribusikan Bantuan Langsung Tunai Pengganti Subsidi BBM (BLT BBM) kepada Keluarga Penerima Manfaat (KPM) di seluruh Indonesia. https://t.co/aqwUZx7hQf,Recipients of direct fuel oil cash assistance are happy PT Pos delivers assistance to homes PT Pos Indonesia received a mandate from the government to distribute direct cash assistance in lieu of fuel blt fuel subsidies to KPM beneficiary families throughout Indonesia,Recipients direct fuel oil cash assistance happy PT Pos delivers assistance home PT Pos Indonesia received mandate government distribute direct cash assistance lieu fuel blt fuel subsidy KPM beneficiary family throughout Indonesia,0.3333333333333333,positive
524,"Penerima BLT BBM Senang PT Pos Antar Bantuan ke Rumah.  PT Pos Indonesia mendapat amanat dari Pemerintah untuk mendistribusikan ~Alhamdulillah BLT BBM dikirim ke rumah jadi nggak perlu antre. Selain itu,terima pas Rp 300 ribu, tidak dipotong sama sekali.   https://t.co/lMHwyF9fUD https://t.co/GXZISaOuZA","Recipients of direct fuel oil cash assistance are happy PT Pos delivers assistance to homes PT Pos Indonesia received a mandate from the government to distribute thank God direct fuel oil cash assistance was sent to homes so there was no need to stand in line other than that it received just Rp. 000,000 not deducted at all","Recipients direct fuel oil cash assistance happy PT Pos delivers assistance home PT Pos Indonesia received mandate government distribute thank God direct fuel oil cash assistance sent home need stand line received Rp. 000,000 deducted",0.3333333333333333,positive
526,Harga bahan pokok sekarang naiknya lumayan signifikan gara gara bbm naik tp pemerintah bilang inflasi indonesia terendah ketiga di asia ð¥² https://t.co/yT2oIIrK78,the price of basic commodities has now increased quite significantly because of the rise in fuel oil but the government says Indonesia's inflation is the third lowest in Asia,price basic commodity increased quite significantly rise fuel oil government say Indonesia's inflation third lowest Asia,0.125,positive
532,Perbedaan dengan Indonesia adalah pemerintah Australia tidak mengatur harga BBM --sejak tahun 1998 lalu. Pemerintah Australia hanya mengatur seberapa besar pajak BBM yang harus disetor ke pemerintah. #Headline https://t.co/6EsEGEkV9w,"The difference with Indonesia is that the Australian government has not regulated the price of fuel oil since last year, the Australian government only regulates how much fuel oil tax must be paid to the government.","The difference Indonesia Australian government regulated price fuel oil since last year, Australian government regulates much fuel oil tax must paid government.",0.05,positive
544,Pemerintah terus mempercepat penyaluran BLT BBM kepada masyarakat. Bantuan sosial ini bertujuan untuk meringankan beban ekonomi dan menjaga daya beli rumah tangga miskin/rentan sebagai dampak naiknya harga BBM. @jokowi @Mr_Khepo @KelianBanjar_GK @triwul82 https://t.co/1xCe3RIsiE,the government continues to accelerate the distribution of direct fuel oil cash assistance to the community. This social assistance aims to ease the economic burden and maintain the purchasing power of vulnerable poor households as a result of rising fuel prices khepo gk,government continues accelerate distribution direct fuel oil cash assistance community. This social assistance aim ease economic burden maintain purchasing power vulnerable poor household result rising fuel price khepo gk,-0.11333333333333333,negative
553,Pemerintah dilaporkan siap tambah kuota BBM jenis pertalire dan solar subsidi demi memenuhi kebutuhan masyarakat sampai akhir tahun ini #EkonomiRITetapMenguat #SukseskanPambangunanIKN https://t.co/SZZu5AWxVm,the government is reportedly ready to increase the quota for pertalire type fuel oil and subsidized diesel fuel to meet people's needs by the end of this year,government reportedly ready increase quota pertalire type fuel oil subsidized diesel fuel meet people's need end year,0.2,positive
563,"Saat ini pemerintah akan mulai menambah kuota BBM yang berjenis pertalite dan solan subsidi, sebanyak 6,86 juta kiloliter, namun sedangkan untuk BBM solar subsidi akan ditambahkan sebanyak 2,73 juta kiloliter. #EkonomiRITetapMenguat https://t.co/x1ruROTdM4","currently the government will begin to increase the quota for subsidized pertalite and solan type fuel oil by as much as one million kiloliters, while subsidized diesel fuel will be added as much as another million kiloliters","currently government begin increase quota subsidized pertalite solan type fuel oil much one million kiloliters, subsidized diesel fuel added much another million kiloliter",0.13333333333333333,positive
576,"â¨SKINCARE &amp; MAKEUPâ¨ ðKlaten, Jawa Tengah ð¦Packing Aman ðFree Gift ðFree Ongkir Shopee ð¸Harga Terjangkau ðLink Toko: https://t.co/cvHdKVQMGH  KDRT Malang NCT Pagiii Sambo Kengerian Pintu 13 Aparat Panpel Pemerintah BBM Sepak Bola Timnas Gula 3 kg Rizky Baim Prank https://t.co/higGdVAEOk","skincare & makeup, Central Java, Klaten, Central Java, safe packing, free gift, free shipping, affordable prices, link to the Malang KDRT shop, nct morning, sambo, the horror of the door, government panpel apparatus, fuel oil, football, national football team, sugar, no rizky baim prank","skincare & makeup, Central Java, Klaten, Central Java, safe packing, free gift, free shipping, affordable prices, link Malang KDRT shop, nct morning, sambo, horror door, government panpel apparatus, fuel oil, football, national football team, sugar, rizky baim prank",0.26,positive
577,"Ide liar gua adalah , ini semua adalah akal akalan dari aparat, mengorbankan 200 nyawa saudara kami di malang, untuk menutup semua kasus pemerintah , dari sambo hingga bbm. bangsat",My wild idea is that all of this is a trick by the authorities to sacrifice the lives of our brothers and sisters in Malang to close all government cases from sambo to the bastard BBM,My wild idea trick authority sacrifice life brother sister Malang close government case sambo bastard BBM,0.1,positive
579,HARGA BBM  Wajib BBM bersubsidi turun harga. Wong harga minyak mentah Indonesia (ICP) sudah turun jauh di bawah angka asumsi APBN-P tahun 2022.  Jangan sampe ada yang bilang: RAKYAT mensubsidi Pemerintah. @FPKSDPRRI @PKSejahtera https://t.co/ynQktj2u7O,"the price of obligatory subsidized fuel oil has fallen, the price of Indonesian crude oil, the price of Indonesian crude oil, has fallen far below the figure assumed in the state budget for the year, so that no one will say that the people are subsidizing the government","price obligatory subsidized fuel oil fallen, price Indonesian crude oil, price Indonesian crude oil, fallen far figure assumed state budget year, one say people subsidizing government",-0.4333333333333333,negative
580,Kapolda Banten Irjen Pol. Prof. Dr. Rudy Heriyanto Bersama PJU Polda Banten Ikuti Vicon Pimpinan Wakapolri Terkait Rencana Pemerintah untuk Pengalihan Subsidi BBM di Ruang Vicon pada Selasa (30/08) https://t.co/r3q91IzW7G,Banten Regional Police Chief Inspector General Pol Prof. Dr. Rudy Heriyanto together with PJU Banten Regional Police follow Vicon led by the Deputy Chief of Police regarding the government's plan to transfer fuel subsidies in the Vicon room on Tuesday,Banten Regional Police Chief Inspector General Pol Prof. Dr. Rudy Heriyanto together PJU Banten Regional Police follow Vicon led Deputy Chief Police regarding government's plan transfer fuel subsidy Vicon room Tuesday,0.05000000000000002,positive
581,Mantap maju terus pemerintah dalam penyesuaian harga BBM  Daerah Istimewa Yogyakarta Harga BBM Yogyakarta #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/pCADwd5oyw,steadily moving forward the government in adjusting the price of fuel oil in the special region of Yogyakarta the price of fuel oil in Yogyakarta,steadily moving forward government adjusting price fuel oil special region Yogyakarta price fuel oil Yogyakarta,0.2619047619047619,positive
582,Pemerintah jamin subsidi BBM bisa telat sasaran  Kalimantan Tengah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  https://t.co/q7nOocYk6N,the government guarantees that fuel subsidies will be late for Central Kalimantan,government guarantee fuel subsidy late Central Kalimantan,-0.15,negative
583,"Kemarin per 1 Oktober 2022, kembali  secara kompak operator BBM swasta seperti Shell, VIVO, BP dan Pertamina menurunkan harga BBM-nya. Karena itu sudah seharusnya Pemerintah menurunkan harga BBM bersubsidi sekarang juga. @pakmul63   Selengkapnya https://t.co/rArSTFA3c4 https://t.co/BkzBJqrUtx",yesterday as of october again in compact manner private fuel oil operators such as shell vivo bp and pertamina lowered their fuel prices because of that the government should lower the price of subsidized fuel oil right now in full,yesterday october compact manner private fuel oil operator shell vivo bp pertamina lowered fuel price government lower price subsidized fuel oil right full,0.2119047619047619,positive
585,Terima kasih pemerintah sudah memberikan BLT BBM  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran  BLT Bantu Warga Lampung https://t.co/d6xK0X2YbO,"Thank you, the government has provided direct cash assistance, fuel oil, direct cash assistance, helping Lampung residents","Thank you, government provided direct cash assistance, fuel oil, direct cash assistance, helping Lampung resident",0.1,positive
586,"Pemerintah akan memberikan bantuan bagi masyarakat sebagai kompensasi mengenai dampak dari kenaikan BBM. Untuk itu, Pemerintah akan memberikan bantuan langsung secara tunai untuk masyarakat yang tidak mampu. Bantuan ini adalah subsidi upah bagi para buruh dsb. https://t.co/26Na5Lc8RJ",the government will provide assistance to the community as compensation regarding the impact of the increase in fuel for this reason the government will provide direct assistance in cash to people who cannot afford this assistance is wage subsidies for workers etc.,government provide assistance community compensation regarding impact increase fuel reason government provide direct assistance cash people cannot afford assistance wage subsidy worker etc.,0.1,positive
587,"Pemerintah kayaknya ga bisa deh klo ga bikin warganya suzaaah. Harga BBM naik, warga pindah naik transportasi umum. Eh skrg regulasi transjakarta diperibet, disamain kaya KRL :,,,)",It seems like the government can't do it if it doesn't make its citizens suzaaah the price of fuel oil goes up residents move to take public transportation eh now the Transjakarta regulations are complicated to be the same as the KRL,It seems like government can't make citizen suzaaah price fuel oil go resident move take public transportation eh Transjakarta regulation complicated KRL,-0.25,negative
