Unnamed: 0,tweet_text,polarity,sentimen
1840,the ministry of finance will disburse direct cash assistance phase ii of fuel oil cash assistance starting november the director general of budget at the ministry of finance isa rachmatarwata said that direct fuel oil cash assistance was provided by the government in the amount of rp. thousand per,0.0625,positive
1841,Fuel oil social bearing policies form the government's alignment with the people,0.03333333333333333,positive
1843,the ministry of finance will disburse phase ii fuel oil blt cash assistance starting in november the director general of budget at the ministry of finance isa rachmatarwata said the fuel oil direct cash assistance was provided by the government in the amount of rp. thousand per month,0.05000000000000001,positive
1852,direct cash assistance is a solution to overcome the impact of adjusting the price of fuel oil,0.1,positive
1855,all economies agree that the social bearing policy of fuel oil forms the government's alignment with the people of Jambi,0.03333333333333333,positive
1856,BSU is distributed by the government to workers who have also experienced layoffs in order to maintain people's purchasing power as a result of adjustments to fuel subsidies,0.8,positive
1857,"to maintain people's purchasing power as a result of adjustments to fuel subsidies, the government distributes direct cash assistance and also BSU to laborers, even those who have experienced layoffs",0.45,positive
1864,assalammualaikum good evening fuel oil price adjustments so be wise in using vehicles let's use the means of transportation provided by the government so it doesn't get stuck either ok,0.6333333333333333,positive
1865,"the first price was lowered and the pertalite dexlite remained perched at the thousand rupiah liter position, it's fun to be holang, the rich, the middle and lower class, it's getting more and more difficult, it's not great, what's the government trying to do?",0.128125,positive
1876,the price of fuel oil in Indonesia is still cheap because the government has provided unmitigated subsidies,0.4,positive
1877,the impact of the adjustment on fuel prices the government will provide compensation with the West Kalimantan Youth Social Security Agency,0.03333333333333333,positive
1887,"I am Pancasila, the price is fixed for dead rice, there is no increase in fuel, I support the government",-0.05,negative
1890,BLT direct cash assistance to the community is considered to be the right policy in the midst of adjusting the price of fuel oil,0.19285714285714284,positive
1891,Beneficiary families use fuel cash direct assistance to meet their daily needs.,0.05,positive
1895,the government's policy to adjust the price of fuel oil is appropriate,0.5,positive
1896,"Hooray, the price of Pertalite fuel oil can go down again to Rp. 300,000 per liter, Pertamina and the government want to do that if they really want to change the history of rising fuel oil in Indonesia has really followed world oil prices",0.08148148148148147,positive
1897,the government lowered the first fuel price to Rp,0.25,positive
1905,"sometimes when you think about it, the narrative actually isn't that the government is increasing fuel prices but cutting fuel price subsidies, the keyword is subsidies",-0.3,negative
1907,"a volume demonstration demanding a reduction in the price of fuel, finally the government complied with the people's demands according to the price of the first fuel oil vangkeeeee",0.125,positive
1919,the government's steps to adjust the price of fuel oil are appropriate,0.5,positive
1921,All economists agree that the policy of supporting social fuel oil forms the government's alignment with the people of Papua,0.14166666666666666,positive
1922,information for kito people of Jambi distribution of direct cash assistance and evidence that the government is protecting vulnerable communities amid adjustments in fuel prices,-0.2,negative
